request_id,acquired_time,on_worklist_time,triaged_time,dictation_complete,report_signed_time,report_sent_time
RQ04530,2024-09-04 19:32:05.909573200,2024-09-04 22:20:29.723130400,2024-09-05 06:25:15.135788800,2024-09-05 10:32:09.464605600,2024-09-05 12:54:37.489850800,2024-09-05 15:36:20.644716400
RQ04531,2024-04-07 12:07:25.642518800,2024-04-07 15:26:58.976151200,2024-04-07 22:48:36.151835600,2024-04-08 02:45:58.462878800,2024-04-08 05:10:29.242551200,2024-04-08 08:27:15.261921200
RQ04532,2023-12-07 02:58:23.823422800,2023-12-07 06:28:15.066026800,2023-12-07 17:15:29.513657200,2023-12-07 21:33:49.276850800,2023-12-08 00:03:06.686179600,2023-12-08 02:53:47.683442800
RQ04533,2024-09-10 13:55:54.943974799,2024-09-10 16:52:47.951568799,2024-09-10 23:19:51.044872399,2024-09-11 03:22:45.062017999,2024-09-11 05:44:07.338562399,2024-09-11 09:01:03.091007599
RQ04534,2024-04-11 03:38:56.895062000,2024-04-11 07:42:30.706514000,2024-04-11 13:20:18.457829600,2024-04-11 17:02:36.468770000,2024-04-11 19:32:25.282875200,2024-04-11 21:55:11.331081200
RQ04535,2024-10-19 21:16:39.969464800,2024-10-20 00:38:57.342061600,2024-10-20 08:46:25.603819600,2024-10-20 14:07:36.764791600,2024-10-20 16:25:31.044319600,2024-10-20 19:16:44.350452400
RQ04536,2024-04-30 07:32:30.902753600,2024-04-30 10:32:39.647132000,2024-04-30 20:33:24.339605600,2024-05-01 00:40:28.257216800,2024-05-01 02:25:33.377752400,2024-05-01 05:23:32.919498800
RQ04537,2024-05-23 17:47:34.678734800,2024-05-23 22:01:18.895188800,2024-05-24 06:59:42.999760400,2024-05-24 10:28:30.513807200,2024-05-24 12:51:29.234013200,2024-05-24 15:39:48.492746000
RQ04538,2023-05-09 13:03:11.219159200,2023-05-09 17:25:23.407493200,2023-05-10 02:20:16.299492400,2023-05-10 05:35:25.739952400,2023-05-10 08:02:16.288285600,2023-05-10 10:47:37.603324000
RQ04539,2023-03-05 05:35:17.344590400,2023-03-05 09:38:02.361224800,2023-03-05 18:14:54.584300800,2023-03-05 22:36:27.399956800,2023-03-06 01:00:47.169727600,2023-03-06 03:18:26.900338000
RQ04540,2024-10-29 19:16:32.326024400,2024-10-29 23:39:21.050952800,2024-10-30 08:41:20.454813200,2024-10-30 13:08:04.559254400,2024-10-30 15:39:11.999012000,2024-10-30 18:02:26.812064000
RQ04541,2023-09-26 23:27:41.981637600,2023-09-27 02:38:53.398878000,2023-09-27 11:39:00.346460400,2023-09-27 15:47:10.054060799,2023-09-27 17:50:35.113174799,2023-09-27 20:27:35.584383599
RQ04542,2023-01-01 05:14:59.476764000,2023-01-01 08:03:16.328864400,2023-01-01 13:50:20.394300000,2023-01-01 17:09:53.104023600,2023-01-01 19:18:28.657453199,2023-01-01 22:17:21.870148799
RQ04543,2024-07-05 09:17:28.565825600,2024-07-05 13:47:27.090243200,2024-07-05 21:35:45.429935600,2024-07-06 00:56:54.512040800,2024-07-06 03:26:44.959473200,2024-07-06 05:55:06.218237600
RQ04544,2023-03-11 01:32:37.313350400,2023-03-11 04:19:54.212400800,2023-03-11 12:22:45.894309200,2023-03-11 17:03:12.014445200,2023-03-11 19:57:44.238581600,2023-03-11 22:55:09.298005200
RQ04545,2023-02-13 07:17:05.420811200,2023-02-13 11:15:17.587959200,2023-02-13 19:12:58.317822800,2023-02-13 23:25:35.550740000,2023-02-14 01:53:16.383092000,2023-02-14 04:19:25.766357600
RQ04546,2024-06-21 08:44:23.547360000,2024-06-21 13:05:25.061264400,2024-06-21 21:22:08.657395200,2024-06-22 01:36:38.304708000,2024-06-22 04:20:37.839223200,2024-06-22 07:02:26.180446800
RQ04547,2024-03-03 07:58:06.747731600,2024-03-03 11:51:32.353760000,2024-03-03 19:07:35.067459200,2024-03-03 23:42:53.093277200,2024-03-04 02:35:34.027380800,2024-03-04 05:10:42.941951599
RQ04548,2024-01-11 13:05:34.658799600,2024-01-11 17:39:36.432621600,2024-01-12 00:57:30.309579599,2024-01-12 04:48:39.790921199,2024-01-12 06:42:29.729525999,2024-01-12 09:43:15.026896799
RQ04549,2024-11-14 02:19:11.152640400,2024-11-14 06:03:48.933397200,2024-11-14 14:22:04.010319600,2024-11-14 18:19:43.482418800,2024-11-14 20:39:57.926917200,2024-11-14 23:23:53.819791200
RQ04550,2024-06-22 23:15:14.385752000,2024-06-23 02:37:39.207537200,2024-06-23 08:58:19.135769600,2024-06-23 12:03:58.746086000,2024-06-23 14:30:35.435808800,2024-06-23 16:58:22.530198800
RQ04551,2024-11-21 14:13:55.386075600,2024-11-21 17:52:30.227209200,2024-11-22 01:23:29.175643200,2024-11-22 06:46:17.429994000,2024-11-22 09:23:10.474986000,2024-11-22 12:15:24.581158800
RQ04552,2023-02-17 15:11:22.694671600,2023-02-17 18:36:53.434583200,2023-02-18 02:01:15.714724000,2023-02-18 06:03:31.197055599,2023-02-18 08:06:05.351301999,2023-02-18 10:13:10.194228399
RQ04553,2023-03-22 15:38:23.748350800,2023-03-22 18:40:00.273703600,2023-03-23 02:02:49.374252400,2023-03-23 05:52:43.565363200,2023-03-23 08:17:31.405234000,2023-03-23 11:08:09.033851200
RQ04554,2023-09-01 09:53:38.273206800,2023-09-01 13:22:46.731686400,2023-09-01 23:21:53.440418400,2023-09-02 03:07:53.595025200,2023-09-02 05:52:52.532413200,2023-09-02 08:37:58.642570800
RQ04555,2024-03-17 18:57:26.770470000,2024-03-17 22:23:32.848147200,2024-03-18 05:57:04.754166000,2024-03-18 10:19:50.311627200,2024-03-18 13:12:19.011051600,2024-03-18 15:48:58.515392400
RQ04556,2024-11-27 20:03:31.740003200,2024-11-27 23:49:54.882557600,2024-11-28 07:39:10.188164000,2024-11-28 11:07:31.051644800,2024-11-28 13:38:52.362774799,2024-11-28 16:08:36.635256799
RQ04557,2024-10-03 09:43:04.276790400,2024-10-03 13:06:26.029522800,2024-10-03 22:31:05.715336000,2024-10-04 02:35:20.910174000,2024-10-04 05:05:48.710216400,2024-10-04 07:49:51.173389200
RQ04558,2024-03-23 21:37:23.761208000,2024-03-24 00:58:58.465377200,2024-03-24 09:10:40.643645600,2024-03-24 13:13:12.061265600,2024-03-24 15:04:32.701239200,2024-03-24 17:50:04.246775600
RQ04559,2023-12-23 15:37:15.189678800,2023-12-23 19:23:29.739540800,2023-12-24 03:22:21.054122000,2023-12-24 07:11:49.664543600,2023-12-24 09:24:39.690716000,2023-12-24 12:03:33.760256000
RQ04560,2023-12-27 02:27:50.564798400,2023-12-27 06:38:20.142802800,2023-12-27 14:09:21.413513999,2023-12-27 18:41:39.131636398,2023-12-27 21:25:57.367265998,2023-12-27 23:48:06.514129198
RQ04561,2024-03-31 08:31:09.027724800,2024-03-31 12:31:35.442937200,2024-03-31 20:59:08.700424800,2024-04-01 01:23:45.823790400,2024-04-01 03:56:26.465859600,2024-04-01 06:14:02.159512800
RQ04562,2023-03-07 13:21:05.852707600,2023-03-07 17:10:38.333651200,2023-03-07 22:57:04.152564400,2023-03-08 03:11:27.681954400,2023-03-08 05:56:22.501374400,2023-03-08 08:49:08.820692800
RQ04563,2023-10-28 09:09:21.565496800,2023-10-28 12:26:43.967518000,2023-10-28 20:22:49.629024400,2023-10-28 23:38:30.247727199,2023-10-29 02:27:24.870404799,2023-10-29 05:17:39.889013199
RQ04564,2023-10-23 11:37:30.679050400,2023-10-23 15:25:24.573738400,2023-10-24 00:02:40.017318400,2023-10-24 03:29:44.750627200,2023-10-24 06:36:22.995896800,2023-10-24 08:57:16.473398800
RQ04565,2024-12-17 07:13:50.739822400,2024-12-17 10:55:54.862506400,2024-12-17 19:16:07.912987600,2024-12-17 23:04:17.065685200,2024-12-18 01:38:03.885208000,2024-12-18 03:59:56.507300800
RQ04566,2023-06-26 16:54:39.442790400,2023-06-26 20:53:55.005765600,2023-06-27 05:12:14.038299600,2023-06-27 09:01:05.399769600,2023-06-27 12:02:30.250498800,2023-06-27 14:33:11.673333600
RQ04567,2024-11-07 15:24:09.309990000,2024-11-07 18:24:46.140196800,2024-11-08 00:12:22.626001200,2024-11-08 04:30:48.698644800,2024-11-08 07:11:19.883354400,2024-11-08 10:21:47.648132400
RQ04568,2024-10-24 17:58:05.153280800,2024-10-24 20:37:45.782330000,2024-10-25 04:00:55.324902800,2024-10-25 08:17:32.403222800,2024-10-25 10:08:07.647754400,2024-10-25 12:45:33.741246800
RQ04569,2023-11-17 05:39:38.585345200,2023-11-17 08:57:39.968364400,2023-11-17 16:05:02.049048400,2023-11-17 20:38:20.444890000,2023-11-17 22:39:38.455946800,2023-11-18 01:32:42.631168000
RQ04570,2023-07-15 20:29:26.177795599,2023-07-15 23:45:05.419872799,2023-07-16 09:17:33.364500799,2023-07-16 12:20:55.108230799,2023-07-16 15:08:53.947212799,2023-07-16 17:25:05.156515999
RQ04571,2024-12-07 07:45:02.132542400,2024-12-07 11:24:22.926556400,2024-12-07 20:27:09.869568800,2024-12-07 23:58:29.428596800,2024-12-08 02:38:45.549336800,2024-12-08 05:06:51.616788800
RQ04572,2024-09-23 06:03:36.465654800,2024-09-23 08:44:16.256787200,2024-09-23 16:21:29.280530000,2024-09-23 19:43:05.131983200,2024-09-23 21:51:04.985213600,2024-09-24 00:18:19.049283200
RQ04573,2024-06-23 01:27:17.411713600,2024-06-23 04:40:50.112307600,2024-06-23 12:44:59.830357600,2024-06-23 17:35:33.002246800,2024-06-23 19:53:28.618804000,2024-06-23 22:13:23.604762400
RQ04574,2023-08-22 19:14:50.050519200,2023-08-22 21:21:13.945832400,2023-08-23 04:43:08.857755600,2023-08-23 09:36:35.355133200,2023-08-23 12:07:50.908668000,2023-08-23 14:36:34.236170400
RQ04575,2023-06-20 04:08:23.226440000,2023-06-20 07:25:29.550972800,2023-06-20 16:39:48.013694000,2023-06-20 20:36:03.010144400,2023-06-20 23:31:13.650708800,2023-06-21 02:11:57.272043200
RQ04576,2024-02-09 04:53:16.606831200,2024-02-09 08:18:42.407812800,2024-02-09 17:16:51.520713600,2024-02-09 22:07:45.412899600,2024-02-10 00:47:25.149300000,2024-02-10 03:20:09.363980399
RQ04577,2024-05-29 18:10:28.934188400,2024-05-29 21:26:21.190449200,2024-05-30 06:51:22.240192400,2024-05-30 10:36:08.771296400,2024-05-30 13:04:50.340562400,2024-05-30 15:56:29.601395600
RQ04578,2024-08-29 19:55:57.217837600,2024-08-29 23:35:23.944007200,2024-08-30 07:44:57.249706000,2024-08-30 11:31:00.112038400,2024-08-30 13:55:09.919176400,2024-08-30 16:15:57.232484800
RQ04579,2024-08-10 13:35:40.760326800,2024-08-10 16:53:14.173657200,2024-08-10 23:53:29.060913600,2024-08-11 04:08:47.429150400,2024-08-11 06:25:50.631907200,2024-08-11 09:16:12.988752000
RQ04580,2024-04-14 14:49:28.276578000,2024-04-14 17:40:49.362256800,2024-04-15 01:27:40.517750400,2024-04-15 04:52:56.984655600,2024-04-15 07:20:29.023788000,2024-04-15 09:42:17.046250800
RQ04581,2024-09-08 12:42:40.993333200,2024-09-08 15:35:14.072125200,2024-09-09 00:45:39.571632000,2024-09-09 05:06:41.414094000,2024-09-09 07:13:06.245515200,2024-09-09 09:34:49.947416400
RQ04582,2024-06-12 16:08:45.041745200,2024-06-12 19:37:52.502852000,2024-06-13 03:17:16.885565600,2024-06-13 07:20:30.216041600,2024-06-13 09:55:14.903890400,2024-06-13 12:31:03.265954400
RQ04583,2023-12-09 14:55:04.053855200,2023-12-09 17:25:24.773730800,2023-12-10 01:24:12.577800800,2023-12-10 04:28:43.661948000,2023-12-10 06:49:55.647881600,2023-12-10 09:14:07.948419200
RQ04584,2024-06-27 05:33:30.002401200,2024-06-27 09:16:13.904124000,2024-06-27 17:03:25.990352400,2024-06-27 21:17:38.006496000,2024-06-27 23:15:17.444996400,2024-06-28 02:04:54.593610000
RQ04585,2024-02-25 04:36:23.185128400,2024-02-25 08:04:53.092799200,2024-02-25 18:01:02.096498800,2024-02-25 22:21:17.423864800,2024-02-26 00:50:40.570276000,2024-02-26 03:52:27.089905600
RQ04586,2024-12-27 20:59:50.288805200,2024-12-28 00:02:08.064999200,2024-12-28 08:50:48.131588000,2024-12-28 13:36:12.254378000,2024-12-28 15:38:35.292245600,2024-12-28 18:06:14.957157200
RQ04587,2024-08-23 06:10:54.645710800,2024-08-23 09:02:38.886020800,2024-08-23 16:45:43.141340800,2024-08-23 20:22:14.731740400,2024-08-23 22:59:49.372799200,2024-08-24 01:44:42.856673200
RQ04588,2023-06-21 07:25:44.990784400,2023-06-21 11:02:04.839478000,2023-06-21 20:32:21.844261600,2023-06-22 01:32:48.933656800,2023-06-22 04:13:46.330222000,2023-06-22 06:40:39.682213600
RQ04589,2024-10-02 20:56:45.637809200,2024-10-03 00:27:41.202189200,2024-10-03 09:08:38.453130800,2024-10-03 12:42:05.520000800,2024-10-03 15:25:30.605536400,2024-10-03 18:02:59.230232000
RQ04590,2023-05-02 03:06:39.525247600,2023-05-02 06:35:18.591379600,2023-05-02 15:56:10.616411200,2023-05-02 21:18:14.434104400,2023-05-02 23:50:22.075859200,2023-05-03 02:13:12.048371200
RQ04591,2024-06-15 20:06:35.808390400,2024-06-15 23:45:51.868206400,2024-06-16 07:55:33.497162800,2024-06-16 12:00:38.954891200,2024-06-16 14:27:27.878137600,2024-06-16 17:27:43.835602000
RQ04592,2024-11-04 13:34:46.872079200,2024-11-04 17:28:55.532743200,2024-11-04 23:58:18.481028400,2024-11-05 03:41:19.005675600,2024-11-05 06:16:35.465270400,2024-11-05 08:52:01.695549600
RQ04593,2023-03-07 13:47:21.073675200,2023-03-07 17:25:25.595335200,2023-03-08 02:44:54.131650800,2023-03-08 06:59:30.513512400,2023-03-08 09:14:48.602799600,2023-03-08 11:47:20.751813600
RQ04594,2023-10-16 20:01:51.227586800,2023-10-17 00:10:10.638850400,2023-10-17 07:55:19.924096400,2023-10-17 11:51:14.229932000,2023-10-17 14:14:03.111942800,2023-10-17 16:52:15.143512400
RQ04595,2024-08-28 14:54:49.811166400,2024-08-28 18:45:52.074940000,2024-08-29 02:27:04.300996000,2024-08-29 05:27:01.604218000,2024-08-29 08:01:59.469928000,2024-08-29 10:39:49.254505600
RQ04596,2023-08-13 12:10:48.978613200,2023-08-13 15:41:00.131427600,2023-08-13 23:59:19.315168799,2023-08-14 02:58:51.026239199,2023-08-14 05:31:28.641514798,2023-08-14 07:49:35.195080798
RQ04597,2023-06-22 01:14:51.491056800,2023-06-22 04:48:33.490539600,2023-06-22 12:05:06.357057600,2023-06-22 15:29:38.597664000,2023-06-22 17:44:13.905501600,2023-06-22 20:08:40.070280000
RQ04598,2023-04-29 21:34:24.422327200,2023-04-30 00:28:36.156235600,2023-04-30 08:43:07.196255200,2023-04-30 13:13:12.415610800,2023-04-30 16:03:04.128834400,2023-04-30 18:32:09.248674000
RQ04599,2023-10-13 22:21:26.928020800,2023-10-14 01:31:35.797133200,2023-10-14 08:19:12.573691600,2023-10-14 12:03:03.538802800,2023-10-14 14:00:33.924628000,2023-10-14 16:01:00.431539600
RQ04600,2024-12-25 03:08:34.900129600,2024-12-25 06:46:10.285146400,2024-12-25 15:59:21.251053600,2024-12-25 20:42:24.553709200,2024-12-25 23:15:41.196466000,2024-12-26 01:34:42.687770800
RQ04601,2024-03-03 01:19:58.268949600,2024-03-03 04:18:45.956217600,2024-03-03 12:33:52.576056000,2024-03-03 16:11:20.583952800,2024-03-03 18:16:03.175582800,2024-03-03 20:59:37.802364000
RQ04602,2023-07-02 23:31:26.668976000,2023-07-03 02:39:02.716698800,2023-07-03 10:36:58.498896800,2023-07-03 15:20:49.423432400,2023-07-03 18:07:37.389732800,2023-07-03 20:27:00.997648400
RQ04603,2023-02-03 05:24:22.470513600,2023-02-03 09:15:55.505416800,2023-02-03 18:53:25.970122800,2023-02-03 22:48:01.502857200,2023-02-04 01:02:38.734405200,2023-02-04 03:37:56.156434800
RQ04604,2024-03-30 17:24:05.085223200,2024-03-30 21:18:55.492207200,2024-03-31 04:45:45.124023600,2024-03-31 08:57:27.736466400,2024-03-31 12:06:24.003684000,2024-03-31 14:33:37.250082000
RQ04605,2023-06-26 00:36:58.883108000,2023-06-26 03:52:58.040072000,2023-06-26 11:44:14.213010800,2023-06-26 15:37:12.166780400,2023-06-26 18:25:11.862929600,2023-06-26 21:17:11.923814000
RQ04606,2024-10-03 05:16:26.173807200,2024-10-03 08:50:02.317004399,2024-10-03 16:29:57.795913199,2024-10-03 21:12:25.346824799,2024-10-03 22:56:28.033996799,2024-10-04 01:18:20.323715999
RQ04607,2024-12-21 05:09:35.252050400,2024-12-21 09:04:55.347075200,2024-12-21 18:21:03.848476400,2024-12-21 22:21:04.025056400,2024-12-22 00:40:26.814404000,2024-12-22 03:15:57.414517999
RQ04608,2023-04-07 09:30:07.649210800,2023-04-07 12:41:41.394785200,2023-04-07 20:38:01.196166400,2023-04-08 00:29:01.683689200,2023-04-08 03:21:28.417031200,2023-04-08 05:36:33.652115200
RQ04609,2023-07-12 16:33:45.263779200,2023-07-12 20:00:03.259303200,2023-07-13 04:37:16.164444000,2023-07-13 08:21:56.966983200,2023-07-13 10:18:54.184964400,2023-07-13 13:06:35.568349200
RQ04610,2023-05-02 14:57:20.949662800,2023-05-02 18:34:06.557123200,2023-05-03 02:16:26.255711200,2023-05-03 05:10:07.194125200,2023-05-03 07:45:57.778609600,2023-05-03 10:32:12.358463200
RQ04611,2024-08-12 08:27:22.847858400,2024-08-12 11:23:33.403737600,2024-08-12 21:13:54.129339600,2024-08-13 01:25:36.928759200,2024-08-13 03:31:01.139798400,2024-08-13 06:48:25.202060400
RQ04612,2023-10-26 11:31:08.788615600,2023-10-26 15:41:06.503833600,2023-10-27 00:20:24.827254000,2023-10-27 04:31:03.947512000,2023-10-27 07:26:05.555546800,2023-10-27 09:29:16.633639600
RQ04613,2024-02-20 02:28:04.238149999,2024-02-20 05:47:56.323213999,2024-02-20 16:12:20.971445599,2024-02-20 19:14:27.911635998,2024-02-20 21:50:05.068897997,2024-02-21 00:32:58.541667197
RQ04614,2023-02-16 15:29:51.185382000,2023-02-16 18:52:04.959044400,2023-02-17 02:24:18.993326400,2023-02-17 05:55:09.687442800,2023-02-17 08:08:23.953801200,2023-02-17 10:41:30.607530000
RQ04615,2024-12-24 09:59:00.085834800,2024-12-24 13:09:20.055824400,2024-12-24 18:49:01.844440800,2024-12-24 22:46:12.202209600,2024-12-25 01:21:18.636819600,2024-12-25 03:52:55.468006800
RQ04616,2023-09-23 16:27:44.354334800,2023-09-23 20:25:23.627782400,2023-09-24 04:21:17.939374400,2023-09-24 08:45:47.681843600,2023-09-24 11:21:22.799705600,2023-09-24 13:40:27.464975600
RQ04617,2024-03-10 20:08:04.806332000,2024-03-10 22:57:38.742363200,2024-03-11 04:52:11.190178400,2024-03-11 08:55:10.966240400,2024-03-11 11:35:58.063727600,2024-03-11 14:21:30.891789200
RQ04618,2024-07-13 14:11:24.264745200,2024-07-13 17:45:47.021379600,2024-07-14 00:06:06.819650400,2024-07-14 04:16:35.386396800,2024-07-14 06:48:11.309397600,2024-07-14 09:33:58.172628000
RQ04619,2024-12-01 22:08:55.023285200,2024-12-02 01:54:53.983214000,2024-12-02 08:35:01.369972400,2024-12-02 12:19:44.274098000,2024-12-02 14:29:14.058654800,2024-12-02 16:19:30.144976400
RQ04620,2024-10-21 23:22:10.775444800,2024-10-22 03:11:16.862718400,2024-10-22 10:15:43.636542400,2024-10-22 13:52:10.945479999,2024-10-22 16:21:35.340050799,2024-10-22 18:47:41.357363199
RQ04621,2024-11-24 16:50:37.263595600,2024-11-24 20:09:03.619400800,2024-11-25 03:18:27.021319600,2024-11-25 07:31:23.289020800,2024-11-25 09:45:01.244131600,2024-11-25 12:33:44.458740400
RQ04622,2024-07-17 21:57:09.893477200,2024-07-18 01:54:29.406895600,2024-07-18 10:54:21.996432400,2024-07-18 14:15:14.511251200,2024-07-18 16:46:25.255326400,2024-07-18 19:21:35.222058400
RQ04623,2023-07-05 20:29:42.661869600,2023-07-06 00:34:29.933960400,2023-07-06 08:33:33.559202400,2023-07-06 11:51:59.318721600,2023-07-06 14:13:43.314332400,2023-07-06 16:37:07.163384400
RQ04624,2023-07-16 00:21:34.578166800,2023-07-16 03:51:07.817851200,2023-07-16 11:09:14.648041200,2023-07-16 15:27:36.328684800,2023-07-16 18:24:57.592203600,2023-07-16 21:04:08.217142800
RQ04625,2024-09-06 12:14:22.646174400,2024-09-06 15:14:32.021553600,2024-09-07 00:05:51.458936400,2024-09-07 04:46:58.560457200,2024-09-07 07:39:00.802945200,2024-09-07 10:04:31.153801200
RQ04626,2024-11-10 17:44:30.925149200,2024-11-10 22:07:19.027778000,2024-11-11 05:33:39.795075200,2024-11-11 09:54:41.652714800,2024-11-11 12:14:19.956071600,2024-11-11 14:25:55.343282000
RQ04627,2023-12-15 09:48:44.944044800,2023-12-15 13:01:53.525916800,2023-12-15 20:53:43.213966400,2023-12-15 23:36:13.515414800,2023-12-16 02:13:08.465584400,2023-12-16 04:44:57.576929600
RQ04628,2023-04-09 04:24:42.207439200,2023-04-09 07:40:56.246760000,2023-04-09 17:24:54.671946000,2023-04-09 21:11:47.599820400,2023-04-09 23:43:49.263786000,2023-04-10 02:02:08.732712000
RQ04629,2024-07-01 05:00:36.907961600,2024-07-01 08:38:40.708736000,2024-07-01 16:04:42.381201200,2024-07-01 20:27:28.588210400,2024-07-01 22:47:21.660855200,2024-07-02 01:43:46.433094800
RQ04630,2023-06-28 03:37:46.784628000,2023-06-28 07:05:48.856533600,2023-06-28 17:43:29.359152000,2023-06-28 20:31:40.933857600,2023-06-28 23:18:51.228650400,2023-06-29 02:00:33.120949200
RQ04631,2023-04-14 08:39:58.488118000,2023-04-14 12:42:57.521276800,2023-04-14 21:08:36.825037600,2023-04-15 00:59:45.134752000,2023-04-15 03:16:29.816797599,2023-04-15 05:44:52.933010799
RQ04632,2023-03-07 18:19:41.324321200,2023-03-07 21:44:24.953041600,2023-03-08 04:56:42.355250800,2023-03-08 09:01:11.720851599,2023-03-08 11:19:28.054850799,2023-03-08 13:57:54.995802399
RQ04633,2024-05-12 20:37:12.287798000,2024-05-13 00:32:49.590401600,2024-05-13 08:30:30.009923600,2024-05-13 11:55:03.689064800,2024-05-13 14:27:36.859762400,2024-05-13 17:35:45.962242400
RQ04634,2023-01-01 19:57:46.096621600,2023-01-01 22:21:55.943237200,2023-01-02 06:40:51.603150400,2023-01-02 11:26:58.806272800,2023-01-02 14:18:50.636750800,2023-01-02 17:24:38.458145200
RQ04635,2023-06-29 05:03:14.375335600,2023-06-29 08:21:17.043065200,2023-06-29 16:43:25.208971600,2023-06-29 19:34:08.352198400,2023-06-29 22:03:38.473883200,2023-06-30 00:30:04.068276400
RQ04636,2024-03-19 03:17:35.248249600,2024-03-19 06:55:36.251467600,2024-03-19 14:35:22.742458000,2024-03-19 18:02:40.734592000,2024-03-19 20:45:22.685629600,2024-03-19 23:01:33.963635200
RQ04637,2023-02-01 20:22:41.430311200,2023-02-01 23:27:44.084622400,2023-02-02 08:08:45.245056000,2023-02-02 11:21:32.110057600,2023-02-02 13:49:45.589898800,2023-02-02 16:31:17.631910000
RQ04638,2023-12-08 20:39:38.945226800,2023-12-09 00:41:52.617500000,2023-12-09 09:31:30.530980400,2023-12-09 13:45:05.783261600,2023-12-09 15:39:14.650169600,2023-12-09 18:25:36.354513200
RQ04639,2024-09-30 05:25:14.279222000,2024-09-30 08:31:55.935851600,2024-09-30 17:41:38.027861600,2024-09-30 22:08:45.994762400,2024-10-01 00:26:05.537750000,2024-10-01 02:52:35.998194800
RQ04640,2024-08-31 00:34:17.687657200,2024-08-31 04:36:04.024846000,2024-08-31 11:55:00.084402400,2024-08-31 15:35:01.904365600,2024-08-31 18:00:48.701054800,2024-08-31 20:16:32.238036399
RQ04641,2023-04-07 05:51:16.025063600,2023-04-07 09:12:21.844676000,2023-04-07 18:18:13.852298000,2023-04-07 22:43:46.442757200,2023-04-08 01:43:07.566926000,2023-04-08 03:50:53.577224000
RQ04642,2023-10-12 13:01:47.204007600,2023-10-12 16:31:52.719654000,2023-10-13 00:38:55.285436400,2023-10-13 04:30:14.734090800,2023-10-13 07:29:46.868280000,2023-10-13 09:58:34.063766400
RQ04643,2023-02-12 05:01:41.323202000,2023-02-12 08:41:47.219855600,2023-02-12 16:05:26.957986400,2023-02-12 20:19:24.016104800,2023-02-12 22:49:19.930144400,2023-02-13 01:47:37.622619200
RQ04644,2024-04-23 16:45:20.773290400,2024-04-23 18:59:43.470554800,2024-04-24 01:27:26.692219600,2024-04-24 05:23:05.159790400,2024-04-24 08:08:37.338865600,2024-04-24 10:46:50.340322000
RQ04645,2023-12-12 22:40:41.251395600,2023-12-13 03:34:21.770802000,2023-12-13 10:56:59.366485200,2023-12-13 15:10:15.213279600,2023-12-13 17:43:12.770974800,2023-12-13 20:34:40.458427200
RQ04646,2024-06-05 03:33:45.088110000,2024-06-05 07:20:24.180219600,2024-06-05 16:44:28.260589200,2024-06-05 21:24:40.147117200,2024-06-06 00:02:07.411808400,2024-06-06 02:36:13.609908000
RQ04647,2024-09-13 20:16:38.355917999,2024-09-13 22:56:49.294533599,2024-09-14 06:25:16.328479199,2024-09-14 09:56:18.027683999,2024-09-14 12:42:19.348557599,2024-09-14 15:42:37.715372399
RQ04648,2024-11-01 04:20:53.996986400,2024-11-01 07:47:01.246978400,2024-11-01 15:02:38.616940400,2024-11-01 19:28:56.434926800,2024-11-01 22:17:45.394750400,2024-11-02 00:52:02.203842799
RQ04649,2023-10-23 09:30:34.532222800,2023-10-23 12:50:03.448482400,2023-10-23 21:15:01.809130000,2023-10-24 01:03:22.078220800,2023-10-24 03:31:56.825209600,2023-10-24 05:46:52.360118800
RQ04650,2023-11-20 01:58:28.403764800,2023-11-20 06:21:00.818151600,2023-11-20 14:41:51.175756800,2023-11-20 19:13:07.499162400,2023-11-20 21:56:52.145895600,2023-11-21 00:30:40.158933600
RQ04651,2023-10-07 11:46:40.066912800,2023-10-07 15:00:14.173011600,2023-10-07 23:58:57.420176400,2023-10-08 04:13:00.239641200,2023-10-08 07:01:03.450009600,2023-10-08 09:38:59.089764000
RQ04652,2023-12-17 08:46:02.836062800,2023-12-17 11:54:24.388084400,2023-12-17 20:54:29.144649200,2023-12-18 00:48:35.418002000,2023-12-18 03:37:43.264293200,2023-12-18 06:39:06.798005600
RQ04653,2023-10-25 13:24:20.754492400,2023-10-25 17:21:06.006505600,2023-10-25 22:39:48.667297600,2023-10-26 02:32:47.920652800,2023-10-26 05:02:41.422051600,2023-10-26 07:54:47.814760000
RQ04654,2024-08-08 07:40:22.918194000,2024-08-08 10:25:31.583628000,2024-08-08 16:57:10.837305600,2024-08-08 20:42:37.930531200,2024-08-09 00:01:01.146934800,2024-08-09 02:42:04.031091600
RQ04655,2023-10-31 01:30:32.329950400,2023-10-31 04:16:18.951948400,2023-10-31 13:22:31.712641600,2023-10-31 17:13:00.349247200,2023-10-31 20:10:05.336320000,2023-10-31 22:23:43.147200400
RQ04656,2024-01-20 12:12:21.211285600,2024-01-20 15:27:00.644230000,2024-01-21 00:05:06.905845600,2024-01-21 04:34:30.807612400,2024-01-21 06:53:10.749079600,2024-01-21 09:43:40.177649200
RQ04657,2024-06-10 09:55:15.769530000,2024-06-10 13:54:41.519968800,2024-06-10 21:20:16.101004800,2024-06-11 01:07:32.964285600,2024-06-11 03:33:43.241154000,2024-06-11 06:26:45.789582000
RQ04658,2024-03-29 12:57:59.460696400,2024-03-29 15:50:15.010066000,2024-03-29 23:49:17.499882400,2024-03-30 04:38:21.670793200,2024-03-30 07:26:06.390463600,2024-03-30 09:51:17.508816400
